0,/pac_augmented/train_02_ocean/1/0.png,1
1,/pac_augmented/train_02_ocean/1/1.png,1
2,/pac_augmented/train_02_ocean/1/2.png,1
3,/pac_augmented/train_02_ocean/1/3.png,1
4,/pac_augmented/train_02_ocean/1/4.png,1
5,/pac_augmented/train_02_ocean/1/5.png,1
6,/pac_augmented/train_02_ocean/1/6.png,1
7,/pac_augmented/train_02_ocean/1/7.png,1
8,/pac_augmented/train_02_ocean/1/8.png,1
9,/pac_augmented/train_02_ocean/1/9.png,1
10,/pac_augmented/train_02_ocean/1/10.png,1
11,/pac_augmented/train_02_ocean/1/11.png,1
12,/pac_augmented/train_02_ocean/1/12.png,1
13,/pac_augmented/train_02_ocean/1/13.png,1
14,/pac_augmented/train_02_ocean/1/14.png,1
15,/pac_augmented/train_02_ocean/1/15.png,1
16,/pac_augmented/train_02_ocean/1/16.png,1
17,/pac_augmented/train_02_ocean/1/17.png,1
18,/pac_augmented/train_02_ocean/1/18.png,1
19,/pac_augmented/train_02_ocean/1/19.png,1
20,/pac_augmented/train_02_ocean/1/20.png,1
21,/pac_augmented/train_02_ocean/1/21.png,1
22,/pac_augmented/train_02_ocean/1/22.png,1
23,/pac_augmented/train_02_ocean/1/23.png,1
24,/pac_augmented/train_02_ocean/1/24.png,1
25,/pac_augmented/train_02_ocean/1/25.png,1
26,/pac_augmented/train_02_ocean/1/26.png,1
27,/pac_augmented/train_02_ocean/1/27.png,1
28,/pac_augmented/train_02_ocean/1/28.png,1
29,/pac_augmented/train_02_ocean/1/29.png,1
30,/pac_augmented/train_02_ocean/1/30.png,1
31,/pac_augmented/train_02_ocean/1/31.png,1
32,/pac_augmented/train_02_ocean/1/32.png,1
33,/pac_augmented/train_02_ocean/1/33.png,1
34,/pac_augmented/train_02_ocean/1/34.png,1
35,/pac_augmented/train_02_ocean/1/35.png,1
36,/pac_augmented/train_02_ocean/1/36.png,1
37,/pac_augmented/train_02_ocean/1/37.png,1
38,/pac_augmented/train_02_ocean/1/38.png,1
39,/pac_augmented/train_02_ocean/1/39.png,1
40,/pac_augmented/train_02_ocean/1/40.png,1
41,/pac_augmented/train_02_ocean/1/41.png,1
42,/pac_augmented/train_02_ocean/1/42.png,1
43,/pac_augmented/train_02_ocean/1/43.png,1
44,/pac_augmented/train_02_ocean/1/44.png,1
45,/pac_augmented/train_02_ocean/1/45.png,1
46,/pac_augmented/train_02_ocean/1/46.png,1
47,/pac_augmented/train_02_ocean/1/47.png,1
48,/pac_augmented/train_02_ocean/1/48.png,1
49,/pac_augmented/train_02_ocean/1/49.png,1
50,/pac_augmented/train_02_ocean/1/50.png,1
51,/pac_augmented/train_02_ocean/1/51.png,1
52,/pac_augmented/train_02_ocean/1/52.png,1
53,/pac_augmented/train_02_ocean/1/53.png,1
54,/pac_augmented/train_02_ocean/1/54.png,1
55,/pac_augmented/train_02_ocean/1/55.png,1
56,/pac_augmented/train_02_ocean/1/56.png,1
57,/pac_augmented/train_02_ocean/1/57.png,1
58,/pac_augmented/train_02_ocean/1/58.png,1
59,/pac_augmented/train_02_ocean/1/59.png,1
60,/pac_augmented/train_02_ocean/1/60.png,1
61,/pac_augmented/train_02_ocean/1/61.png,1
62,/pac_augmented/train_02_ocean/1/62.png,1
63,/pac_augmented/train_02_ocean/1/63.png,1
64,/pac_augmented/train_02_ocean/1/64.png,1
65,/pac_augmented/train_02_ocean/1/65.png,1
66,/pac_augmented/train_02_ocean/1/66.png,1
67,/pac_augmented/train_02_ocean/1/67.png,1
68,/pac_augmented/train_02_ocean/1/68.png,1
69,/pac_augmented/train_02_ocean/1/69.png,1
70,/pac_augmented/train_02_ocean/1/70.png,1
71,/pac_augmented/train_02_ocean/1/71.png,1
72,/pac_augmented/train_02_ocean/1/72.png,1
73,/pac_augmented/train_02_ocean/1/73.png,1
74,/pac_augmented/train_02_ocean/1/74.png,1
75,/pac_augmented/train_02_ocean/1/75.png,1
76,/pac_augmented/train_02_ocean/1/76.png,1
77,/pac_augmented/train_02_ocean/1/77.png,1
78,/pac_augmented/train_02_ocean/1/78.png,1
79,/pac_augmented/train_02_ocean/1/79.png,1
80,/pac_augmented/train_02_ocean/1/80.png,1
81,/pac_augmented/train_02_ocean/1/81.png,1
82,/pac_augmented/train_02_ocean/1/82.png,1
83,/pac_augmented/train_02_ocean/1/83.png,1
84,/pac_augmented/train_02_ocean/1/84.png,1
85,/pac_augmented/train_02_ocean/1/85.png,1
86,/pac_augmented/train_02_ocean/1/86.png,1
87,/pac_augmented/train_02_ocean/1/87.png,1
88,/pac_augmented/train_02_ocean/1/88.png,1
89,/pac_augmented/train_02_ocean/1/89.png,1
90,/pac_augmented/train_02_ocean/1/90.png,1
91,/pac_augmented/train_02_ocean/1/91.png,1
92,/pac_augmented/train_02_ocean/1/92.png,1
93,/pac_augmented/train_02_ocean/1/93.png,1
94,/pac_augmented/train_02_ocean/1/94.png,1
95,/pac_augmented/train_02_ocean/1/95.png,1
96,/pac_augmented/train_02_ocean/1/96.png,1
97,/pac_augmented/train_02_ocean/1/97.png,1
98,/pac_augmented/train_02_ocean/1/98.png,1
99,/pac_augmented/train_02_ocean/1/99.png,1
100,/pac_augmented/train_02_ocean/1/100.png,1
101,/pac_augmented/train_02_ocean/1/101.png,1
102,/pac_augmented/train_02_ocean/1/102.png,1
103,/pac_augmented/train_02_ocean/1/103.png,1
104,/pac_augmented/train_02_ocean/1/104.png,1
105,/pac_augmented/train_02_ocean/1/105.png,1
106,/pac_augmented/train_02_ocean/1/106.png,1
107,/pac_augmented/train_02_ocean/1/107.png,1
108,/pac_augmented/train_02_ocean/1/108.png,1
109,/pac_augmented/train_02_ocean/1/109.png,1
110,/pac_augmented/train_02_ocean/1/110.png,1
111,/pac_augmented/train_02_ocean/1/111.png,1
112,/pac_augmented/train_02_ocean/1/112.png,1
113,/pac_augmented/train_02_ocean/1/113.png,1
114,/pac_augmented/train_02_ocean/1/114.png,1
115,/pac_augmented/train_02_ocean/1/115.png,1
116,/pac_augmented/train_02_ocean/1/116.png,1
117,/pac_augmented/train_02_ocean/1/117.png,1
118,/pac_augmented/train_02_ocean/1/118.png,1
119,/pac_augmented/train_02_ocean/1/119.png,1
120,/pac_augmented/train_02_ocean/1/120.png,1
121,/pac_augmented/train_02_ocean/1/121.png,1
122,/pac_augmented/train_02_ocean/1/122.png,1
123,/pac_augmented/train_02_ocean/1/123.png,1
124,/pac_augmented/train_02_ocean/1/124.png,1
125,/pac_augmented/train_02_ocean/1/125.png,1
126,/pac_augmented/train_02_ocean/1/126.png,1
127,/pac_augmented/train_02_ocean/1/127.png,1
128,/pac_augmented/train_02_ocean/1/128.png,1
129,/pac_augmented/train_02_ocean/1/129.png,1
130,/pac_augmented/train_02_ocean/1/130.png,1
